# participant_id: Horizontal_FL
# gesture: custom
# trial_number: 2
# stream_name: BioRadio_Configuration
# timestamp: 20260430_095908
# samples: 3638
# duration_sec: 14.545
# nominal_sample_rate: 250.0
# effective_sample_rate: 250.05
#
timestamp,EMG1,GSR2
3708453.851713,58.000000,1.000000
3708453.851717,80.000000,1.000000
3708453.863035,80.000000,1.000000
3708453.863041,64.000000,1.000000
3708453.865568,-13.000000,1.000000
3708453.865575,-37.000000,1.000000
3708453.874459,-39.000000,1.000000
3708453.874465,-21.000000,1.000000
3708453.884561,59.000000,1.000000
3708453.884565,81.000000,1.000000
3708453.898596,82.000000,1.000000
3708453.898601,65.000000,1.000000
3708453.901128,-12.000000,1.000000
3708453.901134,-35.000000,1.000000
3708453.908521,-37.000000,1.000000
3708453.908525,-19.000000,1.000000
3708453.917360,56.000000,1.000000
3708453.917366,80.000000,1.000000
3708453.923660,83.000000,1.000000
3708453.923662,67.000000,1.000000
3708453.931219,-11.000000,1.000000
3708453.931228,-36.000000,1.000000
3708453.942594,-36.000000,1.000000
3708453.942598,-20.000000,1.000000
3708453.946382,55.000000,1.000000
3708453.946388,81.000000,1.000000
3708453.955192,82.000000,1.000000
3708453.955197,65.000000,1.000000
3708453.964005,-14.000000,1.000000
3708453.964010,-35.000000,1.000000
3708453.972737,-36.000000,1.000000
3708453.972751,-20.000000,1.000000
3708453.979053,56.000000,1.000000
3708453.979058,78.000000,1.000000
3708453.987871,80.000000,1.000000
3708453.987874,65.000000,1.000000
3708453.996691,-12.000000,1.000000
3708453.996695,-36.000000,1.000000
3708454.002991,-35.000000,1.000000
3708454.002997,-20.000000,1.000000
3708454.011811,57.000000,1.000000
3708454.011815,80.000000,1.000000
3708454.021893,81.000000,1.000000
3708454.021896,63.000000,1.000000
3708454.025689,-13.000000,1.000000
3708454.025694,-38.000000,1.000000
3708454.034521,-39.000000,1.000000
3708454.034525,-23.000000,1.000000
3708454.044673,54.000000,1.000000
3708454.044677,78.000000,1.000000
3708454.050975,80.000000,1.000000
3708454.050980,63.000000,1.000000
3708454.059814,-13.000000,1.000000
3708454.059820,-34.000000,1.000000
3708454.068637,-38.000000,1.000000
3708454.068642,-22.000000,1.000000
3708454.077472,57.000000,1.000000
3708454.077478,82.000000,1.000000
3708454.082517,82.000000,1.000000
3708454.082522,65.000000,1.000000
3708454.091343,-12.000000,1.000000
3708454.091347,-35.000000,1.000000
3708454.121558,-36.000000,1.000000
3708454.121564,-20.000000,1.000000
3708454.131642,56.000000,1.000000
3708454.131646,80.000000,1.000000
3708454.132910,82.000000,1.000000
3708454.132912,65.000000,1.000000
3708454.134185,-13.000000,1.000000
3708454.134188,-35.000000,1.000000
3708454.137997,-36.000000,1.000000
3708454.138000,-19.000000,1.000000
3708454.139264,56.000000,1.000000
3708454.139266,78.000000,1.000000
3708454.148066,81.000000,1.000000
3708454.148070,64.000000,1.000000
3708454.156923,-12.000000,1.000000
3708454.156929,-34.000000,1.000000
3708454.164502,-38.000000,1.000000
3708454.164507,-21.000000,1.000000
3708454.183370,55.000000,1.000000
3708454.183374,79.000000,1.000000
3708454.183381,81.000000,1.000000
3708454.183382,64.000000,1.000000
3708454.185913,-14.000000,1.000000
3708454.185920,-36.000000,1.000000
3708454.198565,-38.000000,1.000000
3708454.198582,-20.000000,1.000000
3708454.202372,55.000000,1.000000
3708454.202375,79.000000,1.000000
3708454.212446,80.000000,1.000000
3708454.212450,65.000000,1.000000
3708454.221271,-13.000000,1.000000
3708454.221276,-39.000000,1.000000
3708454.226389,-40.000000,1.000000
3708454.226393,-21.000000,1.000000
3708454.235237,55.000000,1.000000
3708454.235244,79.000000,1.000000
3708454.244058,81.000000,1.000000
3708454.244065,64.000000,1.000000
3708454.252894,-12.000000,1.000000
3708454.252900,-38.000000,1.000000
3708454.259194,-40.000000,1.000000
3708454.259207,-20.000000,1.000000
3708454.270526,57.000000,1.000000
3708454.270531,82.000000,1.000000
3708454.276837,81.000000,1.000000
3708454.276841,63.000000,1.000000
3708454.283150,-13.000000,1.000000
3708454.283154,-37.000000,1.000000
3708454.291995,-38.000000,1.000000
3708454.292010,-19.000000,1.000000
3708454.300847,58.000000,1.000000
3708454.300854,79.000000,1.000000
3708454.319757,78.000000,1.000000
3708454.319765,64.000000,1.000000
3708454.319775,-13.000000,1.000000
3708454.319776,-37.000000,1.000000
3708454.322316,-38.000000,1.000000
3708454.322322,-21.000000,1.000000
3708454.331143,55.000000,1.000000
3708454.331147,79.000000,1.000000
3708454.339951,81.000000,1.000000
3708454.339954,64.000000,1.000000
3708454.346250,-13.000000,1.000000
3708454.346256,-36.000000,1.000000
3708454.357604,-38.000000,1.000000
3708454.357608,-21.000000,1.000000
3708454.363919,55.000000,1.000000
3708454.363926,81.000000,1.000000
3708454.372716,78.000000,1.000000
3708454.372720,63.000000,1.000000
3708454.380307,-13.000000,1.000000
3708454.380314,-37.000000,1.000000
3708454.389128,-37.000000,1.000000
3708454.389133,-22.000000,1.000000
3708454.399219,56.000000,1.000000
3708454.399223,81.000000,1.000000
3708454.418119,80.000000,1.000000
3708454.418124,62.000000,1.000000
3708454.430711,-14.000000,1.000000
3708454.430716,-36.000000,1.000000
3708454.431983,-38.000000,1.000000
3708454.431988,-20.000000,1.000000
3708454.434538,56.000000,1.000000
3708454.434541,79.000000,1.000000
3708454.438396,81.000000,1.000000
3708454.438399,63.000000,1.000000
3708454.444715,-13.000000,1.000000
3708454.444720,-36.000000,1.000000
3708454.463600,-38.000000,1.000000
3708454.463604,-22.000000,1.000000
3708454.463612,56.000000,1.000000
3708454.463613,79.000000,1.000000
3708454.467402,79.000000,1.000000
3708454.467405,62.000000,1.000000
3708454.476276,-14.000000,1.000000
3708454.476281,-39.000000,1.000000
3708454.485136,-39.000000,1.000000
3708454.485140,-22.000000,1.000000
3708454.492712,56.000000,1.000000
3708454.492719,79.000000,1.000000
3708454.499020,79.000000,1.000000
3708454.499025,62.000000,1.000000
3708454.507868,-15.000000,1.000000
3708454.507873,-39.000000,1.000000
3708454.516701,-38.000000,1.000000
3708454.516705,-22.000000,1.000000
3708454.523005,54.000000,1.000000
3708454.523009,78.000000,1.000000
3708454.531832,79.000000,1.000000
3708454.531835,63.000000,1.000000
3708454.540697,-13.000000,1.000000
3708454.540703,-37.000000,1.000000
3708454.548305,-39.000000,1.000000
3708454.548309,-20.000000,1.000000
3708454.554605,58.000000,1.000000
3708454.554612,80.000000,1.000000
3708454.574305,81.000000,1.000000
3708454.574310,65.000000,1.000000
3708454.574318,-12.000000,1.000000
3708454.574320,-36.000000,1.000000
3708454.580612,-39.000000,1.000000
3708454.580627,-27.000000,1.000000
3708454.599530,46.000000,1.000000
3708454.599538,67.000000,1.000000
3708454.599544,64.000000,1.000000
3708454.599545,43.000000,1.000000
3708454.602085,-38.000000,1.000000
3708454.602091,-69.000000,1.000000
3708454.611931,-74.000000,1.000000
3708454.611934,-60.000000,1.000000
3708454.620749,8.000000,1.000000
3708454.620755,28.000000,1.000000
3708454.627045,24.000000,1.000000
3708454.627050,5.000000,1.000000
3708454.635870,-77.000000,1.000000
3708454.635876,-106.000000,1.000000
3708454.644714,-113.000000,1.000000
3708454.644718,-99.000000,1.000000
3708454.652294,-24.000000,1.000000
3708454.652300,-4.000000,1.000000
3708454.658588,-10.000000,1.000000
3708454.658592,-31.000000,1.000000
3708454.667450,-110.000000,1.000000
3708454.667456,-135.000000,1.000000
3708454.677528,-139.000000,1.000000
3708454.677532,-126.000000,1.000000
3708454.683703,-53.000000,1.000000
3708454.683708,-30.000000,1.000000
3708454.693796,-30.000000,1.000000
3708454.693799,-49.000000,1.000000
3708454.719007,-124.000000,1.000000
3708454.719015,-148.000000,1.000000
3708454.731375,-150.000000,1.000000
3708454.731381,-132.000000,1.000000
3708454.732647,-55.000000,1.000000
3708454.732652,-32.000000,1.000000
3708454.733927,-30.000000,1.000000
3708454.733931,-44.000000,1.000000
3708454.736458,-123.000000,1.000000
3708454.736462,-146.000000,1.000000
3708454.738999,-147.000000,1.000000
3708454.739003,-130.000000,1.000000
3708454.746574,-53.000000,1.000000
3708454.746580,-29.000000,1.000000
3708454.755113,-28.000000,1.000000
3708454.755128,-46.000000,1.000000
3708454.763975,-121.000000,1.000000
3708454.763981,-146.000000,1.000000
3708454.772818,-148.000000,1.000000
3708454.772822,-129.000000,1.000000
3708454.779118,-53.000000,1.000000
3708454.779124,-30.000000,1.000000
3708454.787954,-28.000000,1.000000
3708454.787957,-45.000000,1.000000
3708454.796897,-122.000000,1.000000
3708454.796902,-148.000000,1.000000
3708454.803208,-147.000000,1.000000
3708454.803213,-130.000000,1.000000
3708454.810781,-53.000000,1.000000
3708454.810786,-29.000000,1.000000
3708454.819603,-28.000000,1.000000
3708454.819608,-45.000000,1.000000
3708454.829578,-123.000000,1.000000
3708454.829590,-146.000000,1.000000
3708454.835918,-147.000000,1.000000
3708454.835922,-130.000000,1.000000
3708454.854806,-53.000000,1.000000
3708454.854810,-27.000000,1.000000
3708454.854817,-28.000000,1.000000
3708454.854818,-44.000000,1.000000
3708454.861119,-121.000000,1.000000
3708454.861123,-147.000000,1.000000
3708454.871233,-149.000000,1.000000
3708454.871238,-132.000000,1.000000
3708454.875022,-59.000000,1.000000
3708454.875028,-37.000000,1.000000
3708454.883839,-39.000000,1.000000
3708454.883842,-56.000000,1.000000
3708454.890156,-131.000000,1.000000
3708454.890161,-155.000000,1.000000
3708454.898975,-157.000000,1.000000
3708454.898979,-140.000000,1.000000
3708454.906541,-61.000000,1.000000
3708454.906544,-38.000000,1.000000
3708454.916691,-37.000000,1.000000
3708454.916694,-55.000000,1.000000
3708454.923064,-130.000000,1.000000
3708454.923070,-155.000000,1.000000
3708454.931894,-155.000000,1.000000
3708454.931898,-139.000000,1.000000
3708454.940707,-63.000000,1.000000
3708454.940711,-38.000000,1.000000
3708454.952057,-38.000000,1.000000
3708454.952062,-55.000000,1.000000
3708454.955860,-132.000000,1.000000
3708454.955864,-154.000000,1.000000
3708454.964695,-155.000000,1.000000
3708454.964699,-138.000000,1.000000
3708454.973507,-61.000000,1.000000
3708454.973511,-37.000000,1.000000
3708454.979807,-37.000000,1.000000
