# participant_id: Blink
# gesture: custom
# trial_number: 5
# stream_name: BioRadio_Configuration
# timestamp: 20260430_100321
# samples: 2580
# duration_sec: 10.310
# nominal_sample_rate: 250.0
# effective_sample_rate: 250.15
#
timestamp,EMG1,GSR2
3708713.503315,707.000000,1.000000
3708713.510878,706.000000,1.000000
3708713.510883,690.000000,1.000000
3708713.517193,625.000000,1.000000
3708713.517197,607.000000,1.000000
3708713.526026,605.000000,1.000000
3708713.526029,619.000000,1.000000
3708713.534855,682.000000,1.000000
3708713.534858,699.000000,1.000000
3708713.543744,699.000000,1.000000
3708713.543760,684.000000,1.000000
3708713.550120,620.000000,1.000000
3708713.550124,601.000000,1.000000
3708713.580415,601.000000,1.000000
3708713.580421,617.000000,1.000000
3708713.582945,680.000000,1.000000
3708713.582949,698.000000,1.000000
3708713.584235,697.000000,1.000000
3708713.584242,683.000000,1.000000
3708713.585507,619.000000,1.000000
3708713.585510,600.000000,1.000000
3708713.590552,600.000000,1.000000
3708713.590559,616.000000,1.000000
3708713.599266,680.000000,1.000000
3708713.599272,697.000000,1.000000
3708713.626994,697.000000,1.000000
3708713.626998,682.000000,1.000000
3708713.637075,619.000000,1.000000
3708713.637082,602.000000,1.000000
3708713.637088,601.000000,1.000000
3708713.637089,616.000000,1.000000
3708713.638356,679.000000,1.000000
3708713.638359,698.000000,1.000000
3708713.640884,699.000000,1.000000
3708713.640887,684.000000,1.000000
3708713.645964,620.000000,1.000000
3708713.645968,603.000000,1.000000
3708713.656044,603.000000,1.000000
3708713.656050,617.000000,1.000000
3708713.663610,682.000000,1.000000
3708713.663614,698.000000,1.000000
3708713.671121,697.000000,1.000000
3708713.671126,682.000000,1.000000
3708713.678722,619.000000,1.000000
3708713.678730,602.000000,1.000000
3708713.687547,601.000000,1.000000
3708713.687552,615.000000,1.000000
3708713.693842,679.000000,1.000000
3708713.693845,698.000000,1.000000
3708713.702673,698.000000,1.000000
3708713.702680,682.000000,1.000000
3708713.714021,618.000000,1.000000
3708713.714025,599.000000,1.000000
3708713.717823,599.000000,1.000000
3708713.717829,616.000000,1.000000
3708713.726628,680.000000,1.000000
3708713.726631,696.000000,1.000000
3708713.735264,697.000000,1.000000
3708713.735300,681.000000,1.000000
3708713.754188,617.000000,1.000000
3708713.754194,601.000000,1.000000
3708713.754202,600.000000,1.000000
3708713.754204,616.000000,1.000000
3708713.757988,678.000000,1.000000
3708713.757990,696.000000,1.000000
3708713.766649,697.000000,1.000000
3708713.766656,683.000000,1.000000
3708713.775496,620.000000,1.000000
3708713.775504,603.000000,1.000000
3708713.781817,602.000000,1.000000
3708713.781821,617.000000,1.000000
3708713.790642,680.000000,1.000000
3708713.790644,697.000000,1.000000
3708713.801978,698.000000,1.000000
3708713.801984,684.000000,1.000000
3708713.807195,619.000000,1.000000
3708713.807198,601.000000,1.000000
3708713.814738,601.000000,1.000000
3708713.814744,616.000000,1.000000
3708713.823554,679.000000,1.000000
3708713.823561,697.000000,1.000000
3708713.842424,697.000000,1.000000
3708713.842429,682.000000,1.000000
3708713.842472,618.000000,1.000000
3708713.842474,600.000000,1.000000
3708713.847516,601.000000,1.000000
3708713.847520,616.000000,1.000000
3708713.853817,679.000000,1.000000
3708713.853822,696.000000,1.000000
3708713.862668,696.000000,1.000000
3708713.862673,682.000000,1.000000
3708713.882610,618.000000,1.000000
3708713.882615,602.000000,1.000000
3708713.882622,601.000000,1.000000
3708713.882624,616.000000,1.000000
3708713.888712,679.000000,1.000000
3708713.888718,697.000000,1.000000
3708713.898810,697.000000,1.000000
3708713.898814,682.000000,1.000000
3708713.901339,619.000000,1.000000
3708713.901345,601.000000,1.000000
3708713.924011,601.000000,1.000000
3708713.924019,616.000000,1.000000
3708713.936647,679.000000,1.000000
3708713.936652,698.000000,1.000000
3708713.941696,697.000000,1.000000
3708713.941702,682.000000,1.000000
3708713.944227,619.000000,1.000000
3708713.944229,602.000000,1.000000
3708713.945493,601.000000,1.000000
3708713.945496,615.000000,1.000000
3708713.950540,680.000000,1.000000
3708713.950545,698.000000,1.000000
3708713.958094,698.000000,1.000000
3708713.958099,682.000000,1.000000
3708713.970544,618.000000,1.000000
3708713.970548,602.000000,1.000000
3708713.974329,602.000000,1.000000
3708713.974335,616.000000,1.000000
3708713.983114,680.000000,1.000000
3708713.983118,696.000000,1.000000
3708713.991952,695.000000,1.000000
3708713.991956,682.000000,1.000000
3708714.000758,619.000000,1.000000
3708714.000762,603.000000,1.000000
3708714.005809,602.000000,1.000000
3708714.005813,617.000000,1.000000
3708714.014616,680.000000,1.000000
3708714.014619,698.000000,1.000000
3708714.034473,698.000000,1.000000
3708714.034480,684.000000,1.000000
3708714.034485,620.000000,1.000000
3708714.034487,603.000000,1.000000
3708714.038268,602.000000,1.000000
3708714.038275,618.000000,1.000000
3708714.047076,682.000000,1.000000
3708714.047079,698.000000,1.000000
3708714.055965,698.000000,1.000000
3708714.055972,684.000000,1.000000
3708714.066056,620.000000,1.000000
3708714.066060,603.000000,1.000000
3708714.069840,603.000000,1.000000
3708714.069846,617.000000,1.000000
3708714.078653,680.000000,1.000000
3708714.078656,698.000000,1.000000
3708714.087465,697.000000,1.000000
3708714.087472,682.000000,1.000000
3708714.093746,619.000000,1.000000
3708714.093749,602.000000,1.000000
3708714.102641,602.000000,1.000000
3708714.102645,617.000000,1.000000
3708714.111454,681.000000,1.000000
3708714.111456,698.000000,1.000000
3708714.120290,698.000000,1.000000
3708714.120298,682.000000,1.000000
3708714.126607,619.000000,1.000000
3708714.126610,601.000000,1.000000
3708714.145466,601.000000,1.000000
3708714.145470,616.000000,1.000000
3708714.145477,679.000000,1.000000
3708714.145478,698.000000,1.000000
3708714.150551,699.000000,1.000000
3708714.150558,683.000000,1.000000
3708714.158149,619.000000,1.000000
3708714.158153,601.000000,1.000000
3708714.165717,602.000000,1.000000
3708714.165720,617.000000,1.000000
3708714.174517,681.000000,1.000000
3708714.174520,697.000000,1.000000
3708714.180843,697.000000,1.000000
3708714.180851,682.000000,1.000000
3708714.190943,618.000000,1.000000
3708714.190947,602.000000,1.000000
3708714.199750,602.000000,1.000000
3708714.199753,617.000000,1.000000
3708714.223687,680.000000,1.000000
3708714.223692,697.000000,1.000000
3708714.236286,698.000000,1.000000
3708714.236290,682.000000,1.000000
3708714.237556,618.000000,1.000000
3708714.237561,600.000000,1.000000
3708714.238834,600.000000,1.000000
3708714.238838,616.000000,1.000000
3708714.241365,679.000000,1.000000
3708714.241370,695.000000,1.000000
3708714.246446,697.000000,1.000000
3708714.246451,684.000000,1.000000
3708714.266345,622.000000,1.000000
3708714.266350,605.000000,1.000000
3708714.266357,604.000000,1.000000
3708714.266359,621.000000,1.000000
3708714.271400,687.000000,1.000000
3708714.271402,704.000000,1.000000
3708714.280226,708.000000,1.000000
3708714.280232,699.000000,1.000000
3708714.286544,644.000000,1.000000
3708714.286551,636.000000,1.000000
3708714.305420,641.000000,1.000000
3708714.305425,666.000000,1.000000
3708714.305431,744.000000,1.000000
3708714.305433,773.000000,1.000000
3708714.310479,787.000000,1.000000
3708714.310500,781.000000,1.000000
3708714.317924,722.000000,1.000000
3708714.317929,708.000000,1.000000
3708714.329277,713.000000,1.000000
3708714.329280,729.000000,1.000000
3708714.335575,795.000000,1.000000
3708714.335581,812.000000,1.000000
3708714.345666,811.000000,1.000000
3708714.345671,794.000000,1.000000
3708714.350726,727.000000,1.000000
3708714.350729,705.000000,1.000000
3708714.359551,702.000000,1.000000
3708714.359556,712.000000,1.000000
3708714.367102,771.000000,1.000000
3708714.367108,784.000000,1.000000
3708714.373420,778.000000,1.000000
3708714.373426,759.000000,1.000000
3708714.382241,692.000000,1.000000
3708714.382246,668.000000,1.000000
3708714.391049,664.000000,1.000000
3708714.391054,674.000000,1.000000
3708714.405005,733.000000,1.000000
3708714.405011,745.000000,1.000000
3708714.406278,742.000000,1.000000
3708714.406282,723.000000,1.000000
3708714.417665,656.000000,1.000000
3708714.417672,636.000000,1.000000
3708714.421457,632.000000,1.000000
3708714.421462,643.000000,1.000000
3708714.440334,705.000000,1.000000
3708714.440340,720.000000,1.000000
3708714.440347,717.000000,1.000000
3708714.440348,700.000000,1.000000
3708714.446691,635.000000,1.000000
3708714.446696,616.000000,1.000000
3708714.455502,614.000000,1.000000
3708714.455508,627.000000,1.000000
3708714.461799,689.000000,1.000000
3708714.461802,705.000000,1.000000
3708714.470621,705.000000,1.000000
3708714.470626,690.000000,1.000000
3708714.478203,626.000000,1.000000
3708714.478209,608.000000,1.000000
3708714.487004,606.000000,1.000000
3708714.487006,621.000000,1.000000
3708714.494638,683.000000,1.000000
3708714.494641,700.000000,1.000000
3708714.523667,699.000000,1.000000
3708714.523675,684.000000,1.000000
3708714.537592,620.000000,1.000000
3708714.537597,602.000000,1.000000
3708714.538870,603.000000,1.000000
3708714.538874,616.000000,1.000000
3708714.538880,679.000000,1.000000
3708714.538882,697.000000,1.000000
3708714.541430,698.000000,1.000000
3708714.541434,682.000000,1.000000
3708714.543968,618.000000,1.000000
3708714.543972,601.000000,1.000000
3708714.561580,601.000000,1.000000
3708714.561584,616.000000,1.000000
3708714.561591,680.000000,1.000000
3708714.561592,696.000000,1.000000
3708714.567923,697.000000,1.000000
3708714.567928,682.000000,1.000000
3708714.572984,617.000000,1.000000
3708714.572987,599.000000,1.000000
3708714.585561,598.000000,1.000000
3708714.585565,614.000000,1.000000
3708714.591867,678.000000,1.000000
3708714.591870,695.000000,1.000000
3708714.598186,696.000000,1.000000
3708714.598191,682.000000,1.000000
