timestamp,ch0,ch1
3708376.987,87,755
3708376.993,88,756
3708376.993,73,771
3708377.017,-6,833
3708377.017,-31,851
3708377.031,-32,851
3708377.031,-15,835
3708377.032,65,772
3708377.032,88,755
3708377.033,88,753
3708377.033,72,770
3708377.036,-4,833
3708377.036,-30,850
3708377.042,-33,851
3708377.042,-14,836
3708377.051,63,772
3708377.051,88,755
3708377.07,91,754
3708377.07,75,769
3708377.07,-6,832
3708377.07,-31,851
3708377.073,-32,851
3708377.073,-15,836
3708377.083,64,772
3708377.083,89,754
3708377.091,91,753
3708377.091,73,769
3708377.098,-6,834
3708377.098,-29,852
3708377.107,-31,850
3708377.107,-14,836
3708377.115,66,772
3708377.115,88,755
3708377.127,90,755
3708377.127,73,769
3708377.131,-7,833
3708377.131,-31,850
3708377.139,-32,851
3708377.139,-14,836
3708377.148,66,773
3708377.148,89,755
3708377.155,91,754
3708377.155,73,769
3708377.163,-6,834
3708377.163,-31,851
3708377.181,-32,852
3708377.181,-15,836
3708377.181,64,773
3708377.181,89,756
3708377.187,91,754
3708377.187,74,770
3708377.196,-4,833
3708377.196,-32,850
3708377.204,-35,851
3708377.204,-17,836
3708377.211,62,772
3708377.211,87,754
3708377.217,88,754
3708377.217,72,769
3708377.228,-9,833
3708377.228,-35,850
3708377.236,-33,850
3708377.236,-15,835
3708377.245,62,771
3708377.245,88,754
3708377.25,89,755
3708377.25,72,769
3708377.259,-5,833
3708377.259,-33,851
3708377.268,-34,851
3708377.268,-18,837
3708377.273,61,772
3708377.273,88,753
3708377.283,90,754
3708377.283,71,770
3708377.294,-7,833
3708377.294,-32,850
3708377.317,-32,851
3708377.317,-16,835
3708377.331,62,771
3708377.331,87,754
3708377.332,88,753
3708377.332,72,769
3708377.333,-10,833
3708377.333,-37,850
3708377.336,-37,850
3708377.336,-19,836
3708377.337,60,771
3708377.337,86,753
3708377.352,89,753
3708377.352,70,770
3708377.357,-8,834
3708377.357,-33,852
3708377.364,-35,851
3708377.364,-17,835
3708377.37,63,772
3708377.37,88,755
3708377.38,89,755
3708377.38,72,769
3708377.388,-6,833
3708377.388,-33,851
3708377.394,-35,851
3708377.394,-17,835
3708377.403,62,774
3708377.403,88,756
3708377.411,88,754
3708377.411,71,770
3708377.42,-6,834
3708377.42,-33,851
3708377.426,-34,851
3708377.426,-19,837
3708377.435,60,774
3708377.435,83,757
3708377.454,84,757
3708377.454,68,771
3708377.454,-8,834
3708377.454,-33,852
3708377.458,-34,852
3708377.458,-18,838
3708377.469,60,774
3708377.469,87,758
3708377.473,88,756
3708377.473,71,771
3708377.483,-9,835
3708377.483,-34,852
3708377.492,-37,853
3708377.492,-17,838
3708377.498,61,774
3708377.498,87,757
3708377.506,88,757
3708377.506,71,773
3708377.516,-9,836
3708377.516,-34,853
3708377.525,-34,853
3708377.525,-19,838
3708377.53,59,776
3708377.53,87,757
3708377.541,88,756
3708377.541,69,771
3708377.547,-11,837
3708377.547,-35,855
3708377.554,-33,854
3708377.554,-17,839
3708377.562,62,776
3708377.562,88,758
3708377.571,85,758
3708377.571,70,772
3708377.58,-7,836
3708377.58,-33,853
3708377.586,-36,855
3708377.586,-17,839
3708377.616,61,775
3708377.616,85,757
3708377.616,88,756
3708377.616,69,772
3708377.63,-10,835
3708377.63,-37,854
3708377.631,-35,854
3708377.631,-16,838
3708377.633,60,775
3708377.633,84,757
3708377.635,88,756
3708377.635,71,771
3708377.643,-8,834
3708377.643,-34,852
3708377.652,-36,852
3708377.652,-18,838
3708377.658,62,774
3708377.658,86,757
3708377.667,87,756
3708377.667,71,771
3708377.675,-9,834
3708377.675,-34,851
3708377.683,-34,852
3708377.683,-18,838
3708377.691,62,774
3708377.691,85,756
3708377.699,85,755
3708377.699,70,771
3708377.712,-9,835
3708377.712,-34,852
3708377.714,-36,850
3708377.714,-18,837
3708377.723,61,773
3708377.723,85,756
3708377.741,86,755
3708377.741,71,771
3708377.741,-9,834
3708377.741,-35,850
3708377.747,-35,851
3708377.747,-18,836
3708377.756,58,772
3708377.756,85,755
3708377.763,90,753
3708377.763,71,767
3708377.772,-7,830
3708377.772,-33,848
3708377.779,-34,848
3708377.779,-17,834
3708377.786,62,769
3708377.786,87,752
3708377.797,88,751
3708377.797,72,766
3708377.804,-6,831
3708377.804,-33,848
3708377.81,-36,849
3708377.81,-17,833
3708377.819,62,769
3708377.819,87,753
3708377.828,87,752
3708377.828,70,766
3708377.833,-5,830
3708377.833,-33,848
3708377.842,-32,848
3708377.842,-16,833
3708377.852,62,769
3708377.852,86,751
3708377.861,88,751
3708377.861,71,767
3708377.869,-6,831
3708377.869,-33,847
3708377.874,-35,847
3708377.874,-15,834
3708377.886,62,769
3708377.886,85,752
3708377.89,90,752
3708377.89,72,767
3708377.916,-8,830
3708377.916,-33,847
3708377.931,-34,847
3708377.931,-19,833
3708377.932,59,769
3708377.932,85,751
3708377.934,88,750
3708377.934,72,766
3708377.935,-9,830
3708377.935,-34,847
3708377.939,-37,847
3708377.939,-19,831
3708377.949,63,768
3708377.949,87,750
3708377.954,86,751
3708377.954,70,766
3708377.962,-8,829
3708377.962,-33,847
3708377.97,-36,847
3708377.97,-15,831
3708377.979,62,767
3708377.979,85,749
3708377.988,88,750
3708377.988,70,765
3708377.993,-8,829
3708377.993,-36,846
3708378.002,-35,847
3708378.002,-15,833
3708378.021,60,770
3708378.021,83,751
3708378.021,84,751
3708378.021,67,766
3708378.028,-12,828
3708378.028,-37,846
3708378.037,-39,846
3708378.037,-23,832
3708378.043,56,768
3708378.043,84,751
3708378.052,84,751
3708378.052,66,765
3708378.06,-10,829
3708378.06,-35,845
3708378.066,-38,846
3708378.066,-21,832
3708378.075,61,767
3708378.075,89,749
3708378.084,87,750
3708378.084,69,765
3708378.091,-9,828
3708378.091,-35,845
3708378.099,-37,847
3708378.099,-20,831
3708378.108,60,767
3708378.108,85,751
3708378.114,84,750
3708378.114,70,765
3708378.126,-9,829
3708378.126,-34,846
3708378.132,-36,847
3708378.132,-20,832
3708378.141,60,768
3708378.141,84,749
3708378.147,87,749
3708378.147,68,764
3708378.16,-10,828
3708378.16,-34,846
3708378.162,-35,847
3708378.162,-18,830
3708378.17,60,765
3708378.17,84,748
3708378.178,85,747
3708378.178,67,759
3708378.214,-9,819
3708378.214,-35,834
3708378.214,-36,833
3708378.214,-20,814
3708378.237,58,749
3708378.238,84,731
3708378.246,87,730
3708378.246,69,744
3708378.246,-11,808
3708378.246,-36,826
3708378.248,-37,826
3708378.248,-18,810
3708378.253,61,746
3708378.253,84,729
3708378.255,84,728
3708378.255,68,743
3708378.256,-9,807
3708378.256,-35,825
3708378.258,-38,825
3708378.258,-20,809
3708378.274,59,745
3708378.274,84,728
3708378.274,85,728
3708378.274,68,743
3708378.284,-11,807
3708378.284,-35,825
3708378.302,-36,824
3708378.302,-17,809
3708378.302,60,747
3708378.302,84,729
3708378.307,85,728
3708378.307,68,744
3708378.313,-10,808
3708378.313,-36,824
3708378.322,-38,823
3708378.322,-19,810
3708378.341,59,747
3708378.341,85,730
3708378.342,86,729
3708378.342,69,743
3708378.349,-10,806
3708378.349,-35,824
3708378.354,-35,825
3708378.354,-22,810
3708378.363,58,746
3708378.363,86,727
3708378.371,85,728
3708378.371,68,743
3708378.378,-12,807
3708378.378,-37,824
3708378.387,-36,824
3708378.387,-18,809
3708378.398,60,745
3708378.398,83,728
3708378.404,84,728
3708378.404,67,744
3708378.411,-9,807
3708378.411,-34,823
3708378.419,-38,825
3708378.419,-21,811
3708378.428,59,747
3708378.428,86,729
3708378.433,87,728
3708378.433,67,744
3708378.442,-10,807
3708378.442,-36,825
3708378.461,-37,825
3708378.461,-22,811
3708378.461,56,747
3708378.461,85,730
3708378.468,85,730
3708378.468,68,745
3708378.475,-10,808
3708378.475,-36,824
3708378.486,-38,824
3708378.486,-21,810
3708378.491,59,746
3708378.491,84,728
3708378.516,84,729
3708378.516,67,743
3708378.53,-10,807
3708378.53,-35,825
3708378.531,-37,825
3708378.531,-20,810
3708378.533,60,746
3708378.533,83,728
3708378.535,84,729
3708378.535,68,745
3708378.538,-11,808
3708378.538,-37,825
3708378.548,-37,826
3708378.548,-20,811
3708378.554,59,747
3708378.554,84,729
3708378.565,86,728
3708378.565,67,743
3708378.572,-11,806
3708378.572,-38,826
3708378.581,-37,826
3708378.581,-20,809
3708378.586,60,747
3708378.586,83,732
3708378.595,86,732
3708378.595,67,748
3708378.613,-11,812
3708378.613,-37,829
3708378.613,-36,829
3708378.613,-18,814
3708378.617,58,751
3708378.617,83,734
3708378.626,84,733
3708378.626,66,748
3708378.636,-10,811
3708378.636,-35,829
3708378.645,-38,830
3708378.645,-23,814
3708378.651,58,750
3708378.651,84,734
3708378.66,85,735
3708378.66,69,749
3708378.669,-9,813
3708378.669,-35,830
3708378.675,-36,831
3708378.675,-19,816
3708378.683,58,750
3708378.683,85,734
3708378.692,86,735
3708378.692,69,749
3708378.699,-11,813
3708378.699,-34,830
3708378.705,-35,829
3708378.705,-20,815
3708378.726,58,752
3708378.726,84,735
3708378.726,86,733
3708378.726,71,749
3708378.732,-8,812
3708378.732,-35,830
3708378.742,-38,830
3708378.742,-20,814
3708378.746,58,751
3708378.746,84,734
3708378.755,83,733
3708378.755,67,749
3708378.763,-12,813
3708378.763,-37,829
3708378.77,-36,830
3708378.77,-19,816
3708378.78,61,752
3708378.78,86,734
3708378.789,86,734
3708378.789,69,750
3708378.795,-8,813
3708378.795,-34,829
3708378.818,-35,830
3708378.818,-19,817
3708378.83,60,752
3708378.83,86,734
3708378.831,88,735
3708378.831,69,750
3708378.834,-11,813
3708378.834,-37,831
3708378.835,-39,831
3708378.835,-23,815
3708378.843,57,753
3708378.843,82,736
3708378.852,82,736
3708378.852,66,749
3708378.86,-12,813
3708378.86,-37,831
3708378.865,-38,831
3708378.865,-22,816
3708378.875,58,753
3708378.875,83,736
3708378.894,84,735
3708378.894,68,752
3708378.894,-13,815
3708378.894,-38,833
3708378.898,-38,833
3708378.898,-20,817
3708378.908,58,752
3708378.908,81,736
3708378.915,83,736
3708378.915,68,752
3708378.921,-12,816
3708378.921,-38,833
3708378.93,-38,833
3708378.93,-22,818
3708378.939,57,755
3708378.939,83,737
3708378.947,83,738
3708378.947,65,754
3708378.956,-12,817
3708378.956,-36,834
3708378.962,-36,835
3708378.962,-21,820
3708378.971,59,756
3708378.971,85,738
3708378.981,85,737
3708378.981,68,754
3708378.988,-11,817
3708378.988,-36,834
3708379.005,-37,834
3708379.005,-19,820
3708379.005,59,755
3708379.005,85,738
3708379.012,83,738
3708379.012,67,753
3708379.031,-10,817
3708379.031,-34,833
3708379.031,-37,834
3708379.031,-21,819
3708379.034,57,755
3708379.034,83,739
3708379.043,85,739
3708379.043,68,754
3708379.051,-12,818
3708379.051,-37,836
3708379.057,-37,836
3708379.057,-21,821
3708379.076,58,756
3708379.076,83,739
3708379.076,83,738
3708379.076,66,753
3708379.082,-8,817
3708379.082,-36,835
3708379.095,-39,834
3708379.095,-23,820
3708379.118,58,756
3708379.118,82,739
3708379.13,84,738
3708379.13,68,753
3708379.131,-10,818
3708379.131,-37,835
3708379.134,-37,835
3708379.134,-21,820
3708379.137,54,758
3708379.137,81,740
3708379.138,83,739
3708379.138,67,755
3708379.15,-12,818
3708379.15,-40,834
3708379.153,-39,835
3708379.153,-20,821
3708379.162,57,757
3708379.162,82,741
3708379.173,83,740
3708379.173,67,755
3708379.178,-11,817
3708379.178,-37,834
3708379.187,-41,835
3708379.187,-23,820
3708379.196,57,756
3708379.196,80,738
3708379.202,82,739
3708379.202,65,754
3708379.211,-13,817
3708379.211,-36,834
3708379.22,-39,834
3708379.22,-23,820
3708379.227,56,757
3708379.227,83,739
3708379.233,82,739
3708379.233,66,754
3708379.242,-13,817
3708379.242,-40,836
3708379.254,-40,835
3708379.254,-22,820
3708379.258,57,756
3708379.258,82,739
3708379.266,81,739
3708379.266,65,754
3708379.274,-13,817
3708379.274,-39,834
3708379.294,-41,834
3708379.294,-22,819
3708379.294,55,756
3708379.294,82,738
3708379.298,82,739
3708379.298,64,754
3708379.307,-13,817
3708379.307,-39,834
3708379.314,-41,835
3708379.314,-23,820
3708379.335,54,756
3708379.335,81,739
3708379.335,82,739
3708379.335,65,753
3708379.338,-14,817
3708379.338,-39,835
3708379.35,-41,834
3708379.35,-24,820
3708379.356,56,757
3708379.356,81,738
3708379.365,82,738
3708379.365,65,754
3708379.371,-14,817
3708379.371,-40,835
3708379.379,-41,834
3708379.379,-22,821
3708379.388,56,758
3708379.388,81,739
3708379.394,82,738
3708379.394,64,753
3708379.417,-12,817
3708379.417,-39,834
3708379.43,-42,833
3708379.43,-22,820
3708379.43,57,756
3708379.43,81,740
3708379.434,82,738
3708379.434,64,752
3708379.436,-14,816
3708379.436,-40,834
3708379.443,-40,834
3708379.443,-23,819
3708379.462,55,756
3708379.462,80,738
3708379.462,81,738
3708379.462,65,753
3708379.468,-14,816
3708379.468,-39,833
3708379.496,-38,835
3708379.496,-24,819
3708379.499,55,755
3708379.499,81,737
3708379.5,82,737
3708379.5,66,753
3708379.5,-12,816
3708379.5,-38,835
3708379.508,-39,835
3708379.508,-21,819
3708379.514,56,755
3708379.514,82,738
3708379.523,82,738
3708379.523,65,753
3708379.532,-12,818
3708379.532,-38,835
3708379.539,-40,834
3708379.539,-22,818
3708379.545,57,755
3708379.545,81,737
3708379.556,82,738
3708379.556,65,753
3708379.57,-15,816
3708379.57,-39,834
3708379.572,-38,833
3708379.572,-22,818
3708379.58,56,754
3708379.58,81,737
3708379.599,83,737
3708379.599,65,751
3708379.599,-14,815
3708379.599,-39,832
3708379.602,-39,833
3708379.602,-21,818
3708379.61,58,753
3708379.61,79,737
3708379.619,81,737
3708379.619,65,752
3708379.628,-18,814
3708379.628,-41,832
3708379.634,-39,834
3708379.634,-22,818
3708379.642,56,753
3708379.642,83,736
3708379.651,81,737
3708379.651,67,753
3708379.658,-13,816
3708379.658,-38,834
3708379.667,-39,833
3708379.667,-21,818
3708379.675,56,755
3708379.675,81,738
3708379.687,85,738
3708379.687,65,752
3708379.692,-13,816
3708379.692,-38,834
3708379.717,-38,833
3708379.717,-22,818
3708379.731,58,755
3708379.731,83,738
3708379.732,83,737
3708379.732,65,751
3708379.732,-13,815
3708379.732,-38,832
3708379.736,-39,832
3708379.736,-19,817
3708379.742,57,752
3708379.742,83,737
3708379.749,84,735
3708379.749,66,750
3708379.754,-14,814
3708379.754,-40,832
3708379.765,-40,833
3708379.765,-23,819
3708379.771,56,755
3708379.771,80,738
3708379.779,80,738
3708379.779,64,754
3708379.786,-16,816
3708379.786,-39,834
3708379.795,-40,834
3708379.795,-24,819
3708379.804,55,755
3708379.804,80,737
3708379.81,81,737
3708379.81,63,751
3708379.819,-15,815
3708379.819,-39,833
3708379.827,-40,832
3708379.827,-23,816
3708379.833,55,753
3708379.833,79,734
3708379.845,80,734
3708379.845,64,749
3708379.852,-16,813
3708379.852,-42,830
3708379.87,-40,828
3708379.87,-25,815
3708379.87,52,752
3708379.87,80,734
3708379.874,79,734
3708379.874,62,748
3708379.883,-16,812
3708379.883,-40,830
3708379.892,-41,829
3708379.892,-23,814
3708379.898,53,752
3708379.898,77,733
3708379.907,81,733
3708379.907,64,748
3708379.916,-15,812
3708379.916,-39,831
3708379.923,-42,831
3708379.923,-26,816
3708379.93,54,752
3708379.93,78,734
3708379.939,80,732
3708379.939,63,749
3708379.947,-17,812
3708379.947,-40,829
3708379.954,-41,830
3708379.954,-24,814
3708379.962,54,750
3708379.962,77,734
3708379.971,79,734
3708379.971,62,748
3708379.98,-16,811
3708379.98,-40,828
3708379.989,-43,829
3708379.989,-26,814
3708379.995,54,750
3708379.995,78,733
3708380.033,81,732
3708380.033,63,748
3708380.034,-15,811
3708380.034,-40,828
3708380.035,-42,829
3708380.035,-25,815
3708380.037,54,751
3708380.037,79,734
3708380.042,79,733
3708380.042,63,748
3708380.044,-15,810
3708380.044,-38,828
3708380.051,-42,827
3708380.051,-25,812
3708380.057,55,746
3708380.057,81,728
3708380.066,81,726
3708380.066,63,740
3708380.075,-17,804
3708380.075,-40,823
3708380.084,-41,822
3708380.084,-23,807
3708380.09,55,742
3708380.09,78,725
3708380.1,81,725
3708380.1,63,741
3708380.106,-14,804
3708380.106,-41,822
3708380.115,-42,822
3708380.115,-24,807
3708380.124,54,743
3708380.124,77,725
3708380.132,79,725
3708380.132,63,740
3708380.141,-18,804
3708380.141,-44,822
3708380.158,-42,822
3708380.158,-24,807
3708380.158,53,742
3708380.158,81,724
3708380.165,82,725
3708380.165,63,741
3708380.171,-16,804
3708380.171,-40,821
3708380.181,-39,820
3708380.181,-23,806
3708380.187,53,743
3708380.187,80,725
3708380.194,81,725
3708380.194,63,740
3708380.202,-15,803
3708380.202,-41,821
3708380.211,-40,821
3708380.211,-23,806
3708380.216,55,743
3708380.216,82,726
3708380.228,81,725
3708380.228,65,739
3708380.235,-16,803
3708380.235,-40,820
3708380.244,-42,821
3708380.244,-23,806
3708380.25,54,742
3708380.25,79,725
3708380.262,80,724
3708380.262,64,738
3708380.268,-15,803
3708380.268,-41,820
3708380.274,-41,820
3708380.274,-24,805
3708380.282,52,741
3708380.282,78,723
3708380.316,80,725
3708380.316,61,739
3708380.316,-16,803
3708380.316,-39,820
3708380.331,-43,820
3708380.331,-26,805
3708380.332,53,742
3708380.332,78,724
3708380.334,79,724
3708380.334,61,739
3708380.335,-17,802
3708380.335,-41,820
3708380.338,-41,820
3708380.338,-23,805
3708380.348,55,741
3708380.348,80,724
3708380.354,80,722
3708380.354,62,738
3708380.363,-14,803
3708380.363,-41,820
3708380.372,-41,820
3708380.372,-24,804
3708380.38,53,740
3708380.38,79,722
3708380.387,81,723
3708380.387,63,738
3708380.394,-17,802
3708380.394,-40,820
3708380.403,-41,819
3708380.403,-24,804
3708380.419,53,741
3708380.419,77,723
3708380.419,78,723
3708380.419,62,738
3708380.431,-15,802
3708380.431,-41,819
3708380.435,-41,819
3708380.435,-24,804
3708380.442,52,740
3708380.442,80,723
3708380.461,81,724
3708380.461,64,740
3708380.461,-15,802
3708380.461,-40,820
3708380.467,-42,820
3708380.467,-25,806
3708380.474,55,743
3708380.474,79,725
3708380.482,79,724
3708380.482,62,739
3708380.491,-16,802
3708380.491,-40,820
3708380.498,-42,820
3708380.498,-27,805
3708380.506,53,739
3708380.506,80,722
3708380.515,81,720
3708380.515,63,735
3708380.524,-17,799
3708380.524,-41,817
3708380.53,-44,817
3708380.53,-28,801
3708380.539,52,737
3708380.539,77,720
3708380.558,77,720
3708380.558,59,735
3708380.558,-17,799
3708380.558,-41,817
3708380.564,-43,817
3708380.564,-26,801
3708380.571,50,738
3708380.571,77,722
3708380.58,78,720
3708380.58,61,736
3708380.617,-17,797
3708380.617,-41,816
3708380.617,-43,818
3708380.617,-27,803
3708380.63,52,739
3708380.63,78,721
3708380.631,80,720
3708380.631,64,735
3708380.633,-14,798
3708380.633,-43,816
3708380.635,-43,818
3708380.635,-25,802
3708380.638,52,738
3708380.638,75,720
3708380.643,78,721
3708380.643,61,736
3708380.652,-17,800
3708380.652,-42,816
3708380.658,-41,817
3708380.658,-27,801
3708380.666,52,738
3708380.666,77,720
3708380.674,79,721
3708380.674,62,736
3708380.683,-17,799
3708380.683,-41,816
3708380.691,-43,816
3708380.691,-26,801
3708380.699,52,738
3708380.699,79,721
3708380.718,80,721
3708380.718,63,735
3708380.718,-17,798
3708380.718,-41,816
3708380.723,-43,817
3708380.723,-26,802
3708380.73,51,738
3708380.73,76,721
3708380.739,80,721
3708380.739,62,736
3708380.747,-16,799
3708380.747,-40,817
3708380.775,-44,817
3708380.775,-27,803
3708380.778,54,740
3708380.778,76,721
3708380.779,76,721
3708380.779,62,736
3708380.78,-16,800
3708380.78,-43,817
3708380.785,-45,817
3708380.785,-27,801
3708380.794,51,738
3708380.794,77,720
3708380.804,78,719
3708380.804,63,733
3708380.811,-16,796
3708380.811,-42,813
3708380.819,-43,814
3708380.819,-26,799
3708380.828,54,735
3708380.828,76,717
3708380.835,78,717
3708380.835,62,732
3708380.843,-18,795
3708380.843,-42,813
3708380.862,-43,813
3708380.862,-26,796
3708380.862,54,734
3708380.862,77,717
3708380.867,79,717
3708380.867,63,732
3708380.873,-17,795
3708380.873,-42,813
3708380.882,-42,813
3708380.882,-25,797
3708380.891,54,735
3708380.891,79,717
3708380.916,78,717
3708380.916,60,732
3708380.931,-15,795
3708380.931,-40,812
3708380.933,-42,813
3708380.933,-25,798
3708380.933,52,734
3708380.933,77,718
3708380.936,78,717
3708380.936,61,732
3708380.94,-16,796
3708380.94,-43,812
3708380.952,-42,813
3708380.952,-25,798
3708380.954,51,734
3708380.954,76,717
3708380.963,80,716
3708380.963,61,730
3708380.981,-15,796
3708380.981,-42,813
3708380.981,-44,813
3708380.981,-26,799
3708380.988,51,734
3708380.988,79,716
3708380.997,82,716
3708380.997,62,731
3708381.003,-18,796
3708381.003,-43,814
3708381.022,-43,814
3708381.022,-24,798
3708381.022,53,735
3708381.022,78,718
3708381.028,79,717
3708381.028,63,733
3708381.033,-14,797
3708381.033,-42,814
3708381.042,-46,814
3708381.042,-28,799
3708381.051,52,734
3708381.051,77,718
3708381.057,78,716
3708381.057,60,731
3708381.066,-19,795
3708381.066,-45,812
3708381.075,-44,811
3708381.075,-26,795
3708381.084,52,732
3708381.084,77,714
3708381.09,78,712
3708381.09,62,729
3708381.099,-18,792
3708381.099,-43,809
3708381.108,-42,810
3708381.108,-26,795
3708381.114,51,731
3708381.114,77,713
3708381.123,78,714
3708381.123,61,729
3708381.132,-17,791
3708381.132,-40,809
3708381.149,-44,810
3708381.149,-26,794
3708381.149,52,731
3708381.149,77,714
3708381.156,79,714
3708381.156,61,730
3708381.162,-17,793
3708381.162,-43,811
3708381.172,-44,811
3708381.172,-26,795
3708381.179,53,732
3708381.179,78,714
3708381.187,77,714
3708381.187,61,729
3708381.197,-19,794
3708381.197,-42,810
3708381.218,-45,810
3708381.218,-28,796
3708381.23,51,732
3708381.23,76,715
3708381.232,78,713
3708381.232,61,728
3708381.235,-19,793
3708381.235,-43,810
3708381.237,-44,810
3708381.237,-26,795
3708381.245,51,732
3708381.245,77,714
3708381.251,79,714
3708381.251,61,730
3708381.259,-17,793
3708381.259,-42,810
3708381.278,-43,810
3708381.278,-27,796
3708381.278,50,733
3708381.278,76,716
3708381.283,79,715
3708381.283,63,730
3708381.29,-16,794
3708381.29,-42,811
3708381.301,-44,811
3708381.301,-24,796
3708381.307,54,733
3708381.307,80,715
3708381.314,79,714
3708381.314,60,729
3708381.323,-18,793
3708381.323,-42,810
3708381.331,-44,810
3708381.331,-27,796
3708381.338,52,731
3708381.338,76,712
3708381.347,78,711
3708381.347,61,726
3708381.355,-18,789
3708381.355,-44,807
3708381.364,-46,806
3708381.364,-27,791
3708381.371,51,728
3708381.371,75,711
3708381.379,78,710
3708381.379,61,726
3708381.388,-18,790
3708381.388,-42,806
3708381.393,-44,806
3708381.393,-26,790
3708381.402,51,727
3708381.402,76,710
3708381.421,78,710
3708381.421,60,725
3708381.421,-18,789
3708381.421,-43,805
3708381.428,-45,806
3708381.428,-28,791
3708381.437,51,727
3708381.437,77,710
3708381.444,79,710
3708381.444,60,725
3708381.451,-16,789
3708381.451,-40,806
3708381.458,-43,807
3708381.458,-26,792
3708381.469,51,728
3708381.469,75,711
3708381.475,76,710
3708381.475,60,726
3708381.484,-20,790
3708381.484,-46,807
3708381.49,-47,807
3708381.49,-28,792
3708381.517,50,728
3708381.517,75,711
3708381.531,76,711
3708381.531,61,727
3708381.532,-18,790
3708381.532,-45,807
3708381.533,-43,808
3708381.533,-27,792
3708381.536,51,729
3708381.536,75,711
3708381.54,79,711
3708381.54,62,726
3708381.55,-19,790
3708381.55,-42,806
3708381.554,-43,806
3708381.554,-25,791
3708381.562,51,728
3708381.562,75,710
3708381.583,78,710
3708381.583,59,724
3708381.583,-21,787
3708381.583,-43,804
3708381.588,-44,804
3708381.588,-28,788
3708381.594,50,725
3708381.594,75,708
3708381.603,76,708
3708381.603,59,723
3708381.612,-19,786
3708381.612,-42,803
3708381.617,-43,804
3708381.617,-27,789
3708381.625,51,725
3708381.625,76,708
3708381.638,77,707
3708381.638,61,723
3708381.644,-18,786
3708381.644,-44,804
3708381.651,-45,804
3708381.651,-28,789
3708381.659,50,725
3708381.659,76,708
3708381.668,78,707
3708381.668,61,722
3708381.675,-18,786
3708381.675,-42,803
3708381.682,-45,803
3708381.682,-29,788
3708381.701,52,726
3708381.701,76,709
3708381.701,77,707
3708381.701,59,723
3708381.707,-19,787
3708381.707,-44,805
3708381.717,-45,805
3708381.717,-27,789
3708381.722,51,726
3708381.722,77,709
3708381.734,77,709
3708381.734,60,723
3708381.738,-19,787
3708381.738,-42,804
3708381.746,-44,804
3708381.746,-27,789
3708381.755,51,726
3708381.755,75,708
3708381.764,78,708
3708381.764,61,723
3708381.77,-18,786
3708381.77,-43,803
3708381.778,-41,805
3708381.778,-27,788
3708381.787,51,726
3708381.787,77,708
3708381.793,78,707
3708381.793,61,724
3708381.817,-16,786
3708381.817,-42,804
3708381.831,-44,803
3708381.831,-28,789
3708381.832,53,726
3708381.832,78,707
3708381.835,79,707
3708381.835,60,724
3708381.836,-18,788
3708381.836,-43,806
3708381.854,-43,806
3708381.854,-27,792
3708381.854,51,727
3708381.854,76,709
3708381.857,77,709
3708381.857,60,724
3708381.866,-18,788
3708381.866,-44,804
3708381.875,-47,804
3708381.875,-26,789
3708381.881,52,726
3708381.881,75,709
3708381.89,77,708
3708381.89,60,723
3708381.899,-18,787
3708381.899,-44,804
3708381.909,-46,804
3708381.909,-27,789
3708381.915,50,726
3708381.915,74,708
3708381.924,75,708
3708381.924,57,722
3708381.933,-21,786
3708381.933,-46,803
3708381.941,-46,805
3708381.941,-28,791
3708381.947,49,727
3708381.947,74,708
3708381.956,75,708
3708381.956,60,724
3708381.975,-20,787
3708381.975,-45,805
3708381.975,-44,805
3708381.975,-27,789
3708381.978,50,725
3708381.978,75,707
3708381.99,77,707
3708381.99,58,723
3708381.994,-19,786
3708381.994,-45,802
3708382.002,-45,802
3708382.002,-30,788
3708382.011,48,724
3708382.011,72,706
3708382.018,74,706
3708382.018,58,721
3708382.027,-21,784
3708382.027,-45,803
3708382.055,-46,803
3708382.055,-32,788
3708382.058,49,724
3708382.058,76,705
3708382.059,74,705
3708382.059,57,720
3708382.061,-21,785
3708382.061,-45,803
3708382.067,-47,803
3708382.067,-32,787
3708382.076,47,723
3708382.076,71,706
3708382.085,73,705
3708382.085,57,722
3708382.09,-22,786
3708382.09,-47,803
3708382.116,-49,802
3708382.116,-32,787
3708382.13,48,723
3708382.13,73,706
3708382.131,72,706
3708382.131,55,721
3708382.133,-22,784
3708382.133,-47,802
3708382.135,-48,802
3708382.135,-31,788
3708382.143,46,724
3708382.143,71,707
3708382.148,73,707
3708382.148,58,721
3708382.154,-22,785
3708382.154,-47,802
3708382.163,-49,803
3708382.163,-30,788
3708382.172,48,724
3708382.172,74,707
3708382.178,73,707
3708382.178,56,722
3708382.187,-24,786
3708382.187,-49,803
3708382.196,-50,804
3708382.196,-32,789
3708382.203,46,726
3708382.203,68,708
3708382.21,73,707
3708382.21,56,722
3708382.226,-21,785
3708382.226,-45,802
3708382.229,-49,803
3708382.229,-30,787
3708382.236,48,722
3708382.236,71,705
3708382.244,74,705
3708382.244,58,720
3708382.261,-20,784
3708382.261,-47,801
3708382.261,-46,801
3708382.261,-30,786
3708382.268,48,723
3708382.268,72,705
3708382.276,72,705
3708382.276,54,721
3708382.283,-21,784
3708382.283,-47,801
3708382.292,-49,801
3708382.292,-32,785
3708382.297,46,722
3708382.297,71,705
3708382.306,74,704
3708382.306,57,719
3708382.314,-21,783
